"text","val"
"Ahmed bhai jummah kareem \nkhush rahein muskuratein rahe aur apna bht Sara khyal rkhe   @AhmedRazaQadri","positive"
"RT @LkoPrem: @narender1v Wish u a very happy birthday moji bhai  \nAap hamesha swasthya ..khush rahen  @Gr8roma @24carratgold https://t.…","positive"
"RT @Msdian_Jiya: Agar koi tumhaare bina khush hai toh usse khush rehne do.. ","positive"
"Agar koi tumhaare bina khush hai toh usse khush rehne do.. ","positive"
"RT @sanat397: @RajeshTamret \nWaah kya baat hai \nMogambo khush hua \n@Ji_Rupesh","positive"
"@RajeshTamret \nWaah kya baat hai \nMogambo khush hua \n@Ji_Rupesh","positive"
"ghum theke uthe uthei dil khush hoye galo ...koto din er prothikkha aaj sesh holo  — feeling happy","positive"
"RT @ursbhumi: bht khush ho kar hila rahi ha :P lagta han pass hogae @IGuptaAditya @ImBellaBitch1 @priyanaughty4u @rasili_raspreet https://t…","negative"
"RT @DelhiFoodWalks: Aaj to Obama bhi boht Khush hoga  https://t.co/DxW4pqZ2DW","positive"
"ALLAH Tumhari Toba Say \nItna Khush Hota Hay Jaisy ^_^\nKoi Apni Gumshuda Cheez ;)\nK Milny Say Khush Hota Hay :*\n#Jumma_Mubarik","positive"
"Tussi khush toh assi khush\nHave a great day ","positive"
"Aadaab, Shukriyaa Bhaijaan .. Khush ka daur to tab thaa Twitter par shayad jab Aap se kaafi baatain karate the :-))  https://t.co/fQbYwNPMDv","positive"
"RT @ursbhumi: bht khush ho kar hila rahi ha :P lagta han pass hogae @IGuptaAditya @ImBellaBitch1 @priyanaughty4u @rasili_raspreet https://t…","negative"
"RT @ursbhumi: bht khush ho kar hila rahi ha :P lagta han pass hogae @IGuptaAditya @ImBellaBitch1 @priyanaughty4u @rasili_raspreet https://t…","negative"
"Khush hoo tum bhi khush raho ","positive"
"@iBasitt bohat bohat shukriya Basit bhai )\nkhush rahein.","positive"
"Sab se ziada khushi parents ko khush dekh k hoti hai   \nLove you mom &amp; dad ♡ 😍","positive"
"@SuchKiTalash @HanzalaOfficial, ghalat fehmi ,khush fehmi ","positive"
"@Abdullahahaha khush raho ","positive"
"@loyalsalmanfan Bhosdike!hamesha  khush reh  Dabba hai dabba kiska tv hai dabba ??? haha  :P","positive"
"RT @swati377: Chalo ab khush??.:p http://t.co/4WNLdwuuS1","negative"
"@CuteMischief koi ni. Chodd tu. Beer piyo aur atyant bhasad failao...dil khush rehta hai ","positive"
"@zeeesss khush raho ","positive"
"@Jannat_Imam You're right. Khush raho. ","positive"
"@Muhtarma900212 shukriya 😊😊 samjh to gayi honghi kis baat ka shukriya Ada kar raha hoon  khush rahein 😊😊","positive"
"Thank You Azhar Bhai Hmesha Khush rahein Ameen )) https://t.co/5QkQczu5TT","positive"
"@unpredict_aqua Haha khush rahen :-)","positive"
"@seharzia1 aap khush hain apko hi pata hoga. ","positive"
"@KushalT2803 @AtharvaTab  athaarva ab toh khush h bhai  thnks kushal fr undrstndng d feeling of ur fan  u r a ROCKSTAR bro.keep shining","positive"
"@seharzia1 yaar aap khush ho jayen hamari khair hai. ","positive"
"khush reh bhai  @BeingYuvNaseer TC ","positive"
"@jatinsapru Thank's......  ..CL khush hui.hahaha.... u remember the eye's battle of shami&amp; khris gyle, in worldcup.","positive"
"Aaj to Obama bhi boht Khush hoga  https://t.co/DxW4pqZ2DW","positive"
"@HiraShakil Ye tu hai...\nper ap uski khushi ma khush hon..better oppurtuinty hogi \ntu ap bhi koshish karain wahin apply kardain ap bhi ","positive"
"@FatimaNoor2690 LOVE YOU MORE !!!!! AND AAP BHI HUMESHA KE TARAH MERI SAB SE ACHI DOSTI RAHE KHUDA AAPKO ISKA AJAR DEGA AND AAP BHI KHUSH ","positive"
"Offcial twitter brother from today @ItsHarshParmar  Bhaiya :P ) ap rishterdar ban gye.ab khush rhe ","positive"
"RT @FatimaNoor2690: Ap bhi  khush rho hamesha  https://t.co/GAX3BbaXrp","positive"
"Ap bhi  khush rho hamesha  https://t.co/GAX3BbaXrp","positive"
"Biwi: Muj sey ap koie aise 2 baatain karein aik sey mein khush ho jao aur dusari sey mujy gusa ajaye.\nShohar: Tum meri zindage ho  \nAur...","positive"
"RT @SKsCombatant: #Sultan K Sath Mulaqat khush naseeb ho aap!!\n@iamsrk  https://t.co/ouYCvkitNO","positive"
"Karachi ki ho jo ina khush o rahi? :D :D https://t.co/CwoA5vwydi","negative"
"@architypes12 :-)))) samajh nahi aata us fan ke liye khush hu ya khudh ke loye royu !!","positive"
"@dpcrazen1001 @deepikapadukone @djokernole n tujhe to khush hona chayie dp went on dinner with djokovic ","positive"
"@alishma_imran MY DARLING AISI KOI BAAT NAHIN I WILL HUMESHA REMEMBER YOU IN MY PRAYERS AND MEIN BOHAT KHUSH HOON THAT I HAVE ALL OF YOU ","positive"
"RT @shubhansh1504: @khaana_khaaya arre hum aao logon k beech rehkar hi Khush hain ))","positive"
"RT @ayeshakhalid7: Allah tumeh Khush rakhy  Aamin @RabiaAnumm https://t.co/szU1dPWVmJ","positive"
"@khaana_khaaya arre hum aao logon k beech rehkar hi Khush hain ))","positive"
"@golumechanics khush rho  aayshman bhav","positive"
"RT @SinghSaurabh_27: #15MillionViewsOnGFBF\nSau dard hai mujhe fir bhi mein khush hoon ","positive"
"#15MillionViewsOnGFBF\nSau dard hai mujhe fir bhi mein khush hoon ","positive"
"Dp 😍😍😍😍😍😍😍😍😍😍😍😍😍😍 — Khush  krdiya :D\nUntick ? https://t.co/LwovJz7sus","negative"
"par loan kisne dilvaya ye to bata diya  khush raho #gyan mil gaya ab  https://t.co/p7DpJBlhHt","positive"
"RT @KhanAhmadIrfan: Today may i #pray. Meri zindagi ki khushiyan ALLAH, Aap ko dai aur Aap sada khush rahein. @rani_mou ","positive"
"@Iamsrofficial @ksgkicutiepie @KSGian_KaJenian pr me toh khush houngi hi  Hahahahahaha","positive"
"Today may i #pray. Meri zindagi ki khushiyan ALLAH, Aap ko dai aur Aap sada khush rahein. @rani_mou ","positive"
"RT @AhmadsUniqueFC: @iamjaveriaahmad Khush Raho My Sweetie  Love You To☺","positive"
"@iamjaveriaahmad Khush Raho My Sweetie  Love You To☺","positive"
"RT @blessyounom: @MAHiii_khaan omygod. Happy belated birthday. Sada khush raho ","positive"
"@MAHiii_khaan omygod. Happy belated birthday. Sada khush raho ","positive"
"@im_lioness never mind. 😂\n\nKhush rehna zaroori hai bs! ","positive"
"@aajtak @OfficeOfRG Tune itna hi bol diya. bahut hai.\nMann khush kar diya :P :P \nAb ja kar POGO dekh ","positive"
"RT @SajidMister: @NomanAkbar18 \nJazakallah bhai khush raho aap ","positive"
"@pacific098 Haan bahut khush hoon,thank u :-)","positive"
"khush bakht shujaat :D https://t.co/eOb4o1btKd","negative"
"hawa arh hy? hum log yeh sun k b khush hjatey hn k pankha chal rha hy, laptop ka hi sahi.. :P https://t.co/rJf1BWWOyB","negative"
"@Neelkhan0209 Altaf Bhai Khush howa :D  @RJSadiaSattar @siasatpk https://t.co/zQvIz4fDkS","negative"
"RT @SRKKaran1: @the_pragya hahahaha...aap jaisa dost h...tabhi khush hai...thank u..\nu too cute ...  https://t.co/819FmQJAh0","positive"
"@the_pragya hahahaha...aap jaisa dost h...tabhi khush hai...thank u..\nu too cute ...  https://t.co/819FmQJAh0","positive"
"Waah Mosam Teri Wafa Pe Aaj Dil Khush Ho Gya\n\nYaad-e-Yaar Mujhe Aai or Baras Tu Para &lt;3 ","positive"
"Thanx dear \nKhush raho https://t.co/ypgWWonoKG","positive"
"Kaise khush tujhe rakhoon nahi pataaPar chahta hu tere labhon pe hansi :-)\n\n#AwesomeLyrics \n#Ki&amp;Ka\n#Ji_huzoori &lt;3... https://t.co/GjN3UgpPXD","positive"
"Asalam o Alaikum\nSubha Bkhair\n\nKhush Rahein   \n\n#ShahZaD https://t.co/PjHc7GIYsy","positive"
"RT @Sonia_memon_: Khush naseeb hain wo log jin ko 5 waqt ki namaaz parhna naseeb hoti hai ","positive"
"RT @Tutejajoginder: . @anupampkher saab. Khush rahein. Successful rahein. Aur hamein entertain karte rahein!\n\nJanamdin mubaarak ho ","positive"
"RT @Sonia_memon_: Khush naseeb hain wo log jin ko 5 waqt ki namaaz parhna naseeb hoti hai ","positive"
"RT @Sonia_memon_: Khush naseeb hain wo log jin ko 5 waqt ki namaaz parhna naseeb hoti hai ","positive"
"RT @Sonia_memon_: Khush naseeb hain wo log jin ko 5 waqt ki namaaz parhna naseeb hoti hai ","positive"
"RT @Sonia_memon_: Khush naseeb hain wo log jin ko 5 waqt ki namaaz parhna naseeb hoti hai ","positive"
"RT @Sonia_memon_: Khush naseeb hain wo log jin ko 5 waqt ki namaaz parhna naseeb hoti hai ","positive"
"@FareehaKashif__ khush rahen. Jeeti rahen. ","positive"
"AiD&gt;\nYe dua hai meri rab se \nTujhe doston main sb se \nMeri dosti pasand ai\n:-)\nHappy birth day:-) mehak sada khush raho\n\nFrom.\nErum baloch","positive"
"RT @crazy4fawad: @FawadFan4ever Thats our hero :-) super talented guy! woh sunkar dil khush ho gaya!","positive"
"Ach achaww,  khush hn..  https://t.co/AtTu7GBfA7","positive"
"RT @alone_warrior14: @homasha786 hahaha..chlo hasna bhi achi bat hy na....!!! Khush rahain ","positive"
"@homasha786 hahaha..chlo hasna bhi achi bat hy na....!!! Khush rahain ","positive"
"@FawadFan4ever Thats our hero :-) super talented guy! woh sunkar dil khush ho gaya!","positive"
"@Rudeicious shukar koi tou aya jisne chuss nahi mari.\nThanks a ton mate khush rahien ","positive"
"Hamari qoum isi me khush he.. :p https://t.co/DtzAzPdqVu","negative"
"-khush rehna chahte\n      ~ho tou pehla\n-khush karnaw seekho0 &lt;3 .:-)","positive"
"@BeingAzmi be Shak ... Achha ALLAH HAFIZ ... KHUSH raho aabad raho yaha raho ya gaziyabad raho wo jana bhi kya jana jo laut k na aye ","positive"
"@Khushal Happy birthday bhaijaan!  Khush rahen!","positive"
"@_FiraaQ_ sach main dil khush hua )","positive"
"@alinaakbar22 hmm kar diya change api ab khush ","positive"
"@creation_lush \n@samer0811 \nchalo ab lado ni\nAaj main boht khush hu :D https://t.co/msSIsSIF0d","negative"
"@thewisepolymath its ok :-) aisay log har jagah maujoid hotay hain jo na khud khush reh sakte hain na dosron ko rehne detay hain","positive"
"@knv519 khush reh haste hue achi lagti tu ","positive"
"@Aanya_Varun waaah waaah kya baat hai... Dil khush ho gaya sunke :-) ❤😘","positive"
"@jazeera007 Salam... Ab Khush?? Shuker Hay Key Jazeray Ko Arbi Aty Hay  \nAlhamdulilah !\n  @nadz_pti @iam_sidrah","positive"
"@FareehaKashif__ khush fehmi paalna adat hai apki ya majboori hai? ","positive"
"Bhttttt khush kismat logon k achi best Frnd milti hai. Btw my bestis is my sister. No one else. Na boy na girl :D https://t.co/jHtqsHqlEY","negative"
"RT @AnupamPkher: 1st look poster of my fav dir #NeerajPandey's film #MSDhoniTheUntoldStory-of our HERO. It has NO villain. Jai Ho. https:…","positive"
"@csunetra And some more - https://t.co/Cq47PGwjp5,  https://t.co/aywYDRkG0v, https://t.co/lWVrzckyVN Hope you like them ","positive"
"@Stupidosaur nahin Bhai... Hum Chotte logg hai.. Ration Card.. PAN Card ... Aadhar Card... Aur Wedding Card.. Se Khush hai ","positive"
"@ALAMALIK Ameen summa Ameen\njazakAllah sir, khush rahein ","positive"
"@khushbakhtmqm thnx khush bakht baji great to know dat u r still wd altaf bhai  love u baji :-)  and shutup mqm haters","positive"
"With poem??? wow, ..Vajpayee ji aaj bahut khush honge :-)  https://t.co/7DTLMUbXgx","positive"
"@Nayabbytheway great, apko khush dekh k khushi hui ","positive"
"Mogambo aur Dr Dang ki ladai dekh ke Shakaal khush ho raha hai.. :D :D :https://t.co/OY6jHMLGsr","negative"
"RT @furiousahmed: @iz_ayeeeshay Happy birthday to my first ever follower on twitter :')\n\nStay khush larki have a blast ","positive"
"@iz_ayeeeshay Happy birthday to my first ever follower on twitter :')\n\nStay khush larki have a blast ","positive"
"Thanx \nKhush rahain https://t.co/MrirkGuYZt","positive"
"@ShuaibAzhar @chaikhanahpk welcome sir, likhtay rahein aur khush rahein ","positive"
"@CongressFans @1raushan1 Tu chhod yrr.. Tjhse kya baat krni... Tum sb ho hi ni is layak... Ab khush ho ja.. ","positive"
"@hadiyakhan01  khush rahein ","positive"
"Shadi shuda jory sirf aik he hall me khush rehty hain........ ap soch rahy hon gy kon sa hal???..........……………… marraige hall:-) :-) :-) :-)","positive"
"@khushsundar happy anniversary wishes to khush mam and sundar. C sir\n Stay healthy and happy both of them .. May all ur dreams com true.  ","positive"
"@irfansikander \n\nAs you wish dear. Khush rahain","positive"
"@iz_ayeeeshay happy birthday ayeesha, khush raho aur muskurati raho aur pout banati raho may you have many more, stay blessed ","positive"
"RT @BushraAamir: @Sobia_Ajmal sada khush rahen apke nephew ","positive"
"Ok so 19 november guys! Khush hujao :D https://t.co/dtrUet5k22","negative"
"@hadiyakhan01 aamien . Subha  dubha  phoopo  ko  bhi  daikh  k  dil  khush  hogaya   how is  my  abdullah  ?","positive"
"Khush fehmi :p  https://t.co/QcWWJrHiz7","negative"
"@devjoshi10 happy woman day too dev  yipe finnaly you on in twitter . We miss you dev and khush raho :D","positive"
"Pakistan ka matlab kya? \nAns : Cognitive Dissonance\nNow read the definition  \nDil Khush Ho Gaya tweet dekhke  https://t.co/2vP5nLbjnf","positive"
"RT @ursbhumi: bht khush ho kar hila rahi ha :P lagta han pass hogae @IGuptaAditya @ImBellaBitch1 @priyanaughty4u @rasili_raspreet https://t…","negative"
"@Keyb0ardMujahid haha thanks khush rahain ","positive"
"@Rafi_AAA u quote my twt bro so plz  koi  respect bhi hoti hai ap khush hoy Allah aur khushi dey enjoy :-)  @arsched","positive"
"@Rafi_AAA  tu ?? Ye zarori nhi Jo cheez ap KO achi lagy sub KO achi Jo ap KO buri sub KO buri  khush rahen :-)  @arsched","positive"
"RT @ArhamSays: @iz_ayeeeshay khush raho ayisha.\nApni expectations se zyada mile tmhy ameen )\nStay khush.","positive"
"@iz_ayeeeshay khush raho ayisha.\nApni expectations se zyada mile tmhy ameen )\nStay khush.","positive"
"Zaid Hamid khush hon ge yeh parh ke :p  https://t.co/Zyf22bNHq1","negative"
"@seharzia1 islie kehta hun khush raha karo itna ranting achi nae hoti. ","positive"
"@Taimuraamir kehte hain insaan kisi haal me khush nae hota. Aaj dekh bhi lia. ","positive"
"@iamGunjanGrunge dil khush kar ditta ","positive"
"@WaseemBadami Bhai ap Bhttt Achy hain Masha'Allah khush kr dia 2 likes dy k  \nBhai main karachi a ri hon mjhe ap sy milna hy per kese :(","positive"
"@WaseemBadami Bhai aj tou main Already Khush the k mera 1st tymkrachi ka visa laga ap ny 2 likkes dy k meri khushi ko 4 chand lga dia ","positive"
"@WaseemBadami Thank U sooooo much Bhai aj mere 2 tweet like kia Thank u Khush rahe ","positive"
"@Airaa_dvn @KatrinaDiAishu9 )) Le Khush :* :D","positive"
"RT @A_for_Aysha: @iz_ayeeeshay Happy https://t.co/r6yOtg9cCE Ashiiii..\nMay U hav Many Many More..\nStay Happy..💣🎁🎁🎁💗🎊\nkhush RahOoo apnay kha…","negative"
"RT @A_for_Aysha: @iz_ayeeeshay Happy https://t.co/r6yOtg9cCE Ashiiii..\nMay U hav Many Many More..\nStay Happy..💣🎁🎁🎁💗🎊\nkhush RahOoo apnay kha…","negative"
"@iz_ayeeeshay Happy https://t.co/r6yOtg9cCE Ashiiii..\nMay U hav Many Many More..\nStay Happy..💣🎁🎁🎁💗🎊\nkhush RahOoo apnay kharchay Pay😉😍😍😚\n:-)","positive"
"yeh roxxx to registered hai @iamsrk &lt; in k liye !! kheir baghir roxxx khush hon mein haha @Muhammad__Asif TC ) @JaiSalmanKhan @Dhyani49","positive"
"@luckidanishkhan thankyou so much.. main waise e bohat khush rehti hoo  ji .. but apki wish ne aur khush kar diya.. jeetye rahiye ","positive"
"Kitthe gaya Babi..\nBabiiiiiiiiiiiiiii  :O\nOk Babi ...jitthe ho khush raho ","positive"
"@biggrenade mein dmmaghless hoo k b bhhhttt khush hun Alhamdulillaaah ) :D","positive"
"@Khush_and_Khush You're good at pushing. ","positive"
"Us Se Kehna K Aaj Main Bohat Khush Hon Faraz... \n \n. \n. \n. \n. \n. \n. \n. \n. \nPichli Sardiyon Ki Jacket Nikaali To Jaib Se 100 Rupay Nikle. :-)","positive"
"@Huda_Khaan @ItzJatt \nnahi aap betho or khush khush betho ","positive"
"@adrashyababa khush hona achi baat hai )","positive"
"@yasir84443379 @raja_saeen @sheenaabidashah @simplenoor shukriya ji apke batany ka. Khush raho noor,blunt or sb ","positive"
"RT @_cyed: @_Shimmo_ khush rahio ","positive"
"@_Shimmo_ khush rahio ","positive"
"@alanwilkins22 @2016wt20 @iramizraja @sthalekar93 @RusselArnold69 Khush Aamadeed Wikins ","positive"
"@Iamdaaniyal khush raho yaar ))","positive"
"RT @ArhamSays: @Iamdaaniyal Khush rahein Daniyaal bhai )","positive"
"@Iamdaaniyal Khush rahein Daniyaal bhai )","positive"
"@Brijender2105 Khush rahiye hamesha ","positive"
"RT @AnupamPkher: Sharing my My speech with you all at #TheTelegraphNationalDebate in Kolkata. https://t.co/lOSLAAm31H","positive"
"@Mazamali13M \nAssalamo Alaikam \nFine, khush rahain","positive"
"Tum khush @n60ad23 ? :P (Meri samajh se baahar sab kuchh!) https://t.co/xyWC51fhZT","negative"
"RT @braaveheaart: @Hoorain860 Wa Alaikum Assalam, \nvery good morning.\nKhush Rahen ","positive"
"@Hoorain860 Wa Alaikum Assalam, \nvery good morning.\nKhush Rahen ","positive"
"@ArvindKejriwal Sir ab to ek hi tweet me poora U turn complete kar lete ho . Mahila diwas manane wale bhi khush na manane wale bhi....","positive"
"mogambo khush hua ) https://t.co/Ax2U7bPKHs","positive"
"@AvipsaNayak \nOr aaj to aap bahut hi khush hongi...hai na.....all the best....enjoy your day...","positive"
"@kuch_pani aaj bahut khush hai tu  https://t.co/Tu7z2tlzwo","positive"
"RT @Tutejajoginder: . @anupampkher saab. Khush rahein. Successful rahein. Aur hamein entertain karte rahein!\n\nJanamdin mubaarak ho ","positive"
"lovely couple @gurruchoudhary n @imdebina mash'ALLAH ALLAH ap dono ko ese hi ek sat khush o abad rakhe..love u  https://t.co/iHEWtDV4Ij","positive"
"HaPpY #WoMeN DaY To AlL FeMaLeS\n #ALLAH Ap SuB GiRlz K #NaSeEb AcHa KaRey SuB #KhUsH RaHo\n AuR ApNi ApNi LiFe/FiElDz Mai #SuCcEsSfUl RaHo ","positive"
"@Adeel_Raana banda aise limited view pe kya kare! chalien aap khush rahien! ","positive"
"RT @aasimnoor775: Bohoooooout khush_Naseeb hun tab hi tou Muhammad S.w.A.A ki Ummat Sey hun!! &lt;3  ","positive"
"@LeMeBuntty Happy birthday bunty 🎂🎁🎉\nKhush raho hmesha \nHave a superb day 😀😀😀","positive"
"@aaymaaaaaaaaaa khush raho hamesha ","positive"
"@A_ProudCivilian @SadafThought absolutely correct. Hum bhe bus dour se he dekh ker khush honay walay hain  purana model hain hum ab ","positive"
"ai aansu nhi.\nTm apny maa bap k sath khush raho hm tmhen talaq deta hy.\n\n(talaq talaq talaq.:-)\n    47727 \n          7587\n 62766662","positive"
"RT @Tutejajoginder: . @anupampkher saab. Khush rahein. Successful rahein. Aur hamein entertain karte rahein!\n\nJanamdin mubaarak ho ","positive"
"The truth is.. Agar tum unhi ki care krte rhoge jo tmhari care nhi krte toh kbhi khush nhi reh paoge mere dost. ","positive"
"bs wo khush rahy ","positive"
"level kr gya yrrr ye bnda to....................!!!!\ndil khush kr dia iske commnet ne :P :P\nM Tahir Mursleen... https://t.co/hYwxfZ9UOC","negative"
"@Balach_Here mujhy khush karna chah rahy ho? ","positive"
" true !\ndil khush ho jata hai &lt;3\n(via @andrew_dusteche ) https://t.co/QhTzxFQwZ3","positive"
"Yayyy Hymna :P  Khush raho :')\n#Hardwork_made_it_happen #Markhor15 https://t.co/ptKaUSvjBR","negative"
"RT @vksisodiya: #WakeupIndia  waah kyaa baat hai.. superb subash ji, great dil khush kr ditaaaa ;)👍👍👌👌","positive"
"RT @Tutejajoginder: . @anupampkher saab. Khush rahein. Successful rahein. Aur hamein entertain karte rahein!\n\nJanamdin mubaarak ho ","positive"
"#WakeupIndia  waah kyaa baat hai.. superb subash ji, great dil khush kr ditaaaa ;)👍👍👌👌","positive"
"@AliRazaMangi thank you Ali Bhai  khush rahien","positive"
"RT @Tutejajoginder: . @anupampkher saab. Khush rahein. Successful rahein. Aur hamein entertain karte rahein!\n\nJanamdin mubaarak ho ","positive"
